id,server_id,user_id,local_workout_id,exercise_id,exercise_name,reps,weight,notes,sort_order,created_at,updated_at,deleted
56,,REPLACE_WITH_YOUR_USER_ID,19942423891,lying-leg-curl,Lying Leg Curl,8,102.06.00,,1,1754283122000,1754592571686,0
57,,REPLACE_WITH_YOUR_USER_ID,19940530193,smith-incline-bench-press,Incline Smith Machine Bench Press,7,79.38.00,,1,1754196725000,1754592573855,0
58,,REPLACE_WITH_YOUR_USER_ID,19942423891,lying-leg-curl,Lying Leg Curl,8,102.06.00,,2,1754283338000,1754592571686,0
59,,REPLACE_WITH_YOUR_USER_ID,19940530193,smith-incline-bench-press,Incline Smith Machine Bench Press,6,79.38.00,,2,1754197080000,1754592573855,0
60,,REPLACE_WITH_YOUR_USER_ID,19942423891,lying-leg-curl,Lying Leg Curl,8,102.06.00,,3,1754283705000,1754592571686,0
61,,REPLACE_WITH_YOUR_USER_ID,19940530193,smith-incline-bench-press,Incline Smith Machine Bench Press,6,75.21.00,,3,1754197469000,1754592573855,0
62,,REPLACE_WITH_YOUR_USER_ID,19942423891,hack-squat,Hack Squat Machine,8,88.44.00,,1,1754284054000,1754592571686,0
63,,REPLACE_WITH_YOUR_USER_ID,19940530193,pec-deck,Pec Deck Machine,7,93,,1,1754197731000,1754592573855,0
64,,REPLACE_WITH_YOUR_USER_ID,19942423891,hack-squat,Hack Squat Machine,6,93,,2,1754284434000,1754592571686,0
65,,REPLACE_WITH_YOUR_USER_ID,19940530193,pec-deck,Pec Deck Machine,6,93,,2,1754197969000,1754592573855,0
66,,REPLACE_WITH_YOUR_USER_ID,19942423891,hack-squat,Hack Squat Machine,6,93,,3,1754284862000,1754592571686,0
67,,REPLACE_WITH_YOUR_USER_ID,19940530193,pec-deck,Pec Deck Machine,6,93,,3,1754198319000,1754592573855,0
68,,REPLACE_WITH_YOUR_USER_ID,19942423891,leg-extension,Leg Extension,10,109.28.00,,1,1754285367000,1754592571686,0
69,,REPLACE_WITH_YOUR_USER_ID,19940530193,barbell-ohp,Barbell Overhead Press,6,75.21.00,,1,1754198432000,1754592573855,0
70,,REPLACE_WITH_YOUR_USER_ID,19942423891,leg-extension,Leg Extension,10,118.34.00,,2,1754285815000,1754592571686,0
71,,REPLACE_WITH_YOUR_USER_ID,19940530193,barbell-ohp,Barbell Overhead Press,7,72.56.00,,2,1754198808000,1754592573855,0
72,,REPLACE_WITH_YOUR_USER_ID,19942423891,leg-extension,Leg Extension,10,118.34.00,,3,1754286087000,1754592571686,0
73,,REPLACE_WITH_YOUR_USER_ID,19940530193,barbell-ohp,Barbell Overhead Press,8,72.56.00,,3,1754198978000,1754592573855,0
74,,REPLACE_WITH_YOUR_USER_ID,19942423891,standing-calf-raise-machine,Standing Calf Raise Machine,20,172.38.00,,1,1754286220000,1754592571686,0
75,,REPLACE_WITH_YOUR_USER_ID,19940530193,lateral-raise,Lateral Raise,10,25.38.00,,1,1754199189000,1754592573855,0
76,,REPLACE_WITH_YOUR_USER_ID,19942423891,standing-calf-raise-machine,Standing Calf Raise Machine,6,172.38.00,,2,1754286470000,1754592571686,0
77,,REPLACE_WITH_YOUR_USER_ID,19940530193,lateral-raise,Lateral Raise,10,25.38.00,,2,1754199436000,1754592573855,0
78,,REPLACE_WITH_YOUR_USER_ID,19942423891,standing-calf-raise-machine,Standing Calf Raise Machine,15,163.31.00,,3,1754286724000,1754592571686,0
79,,REPLACE_WITH_YOUR_USER_ID,19940530193,lateral-raise,Lateral Raise,12,25.38.00,,3,1754199819000,1754592573855,0
80,,REPLACE_WITH_YOUR_USER_ID,19942423891,hip-adduction,Hip Adduction Machine,16,86.19.00,,1,1754286305000,1754592571686,0
81,,REPLACE_WITH_YOUR_USER_ID,19940530193,cable-hammer-curl,Cable Hammer Curl,10,50.28.00,,1,1754199941000,1754592573855,0
82,,REPLACE_WITH_YOUR_USER_ID,19942423891,hip-adduction,Hip Adduction Machine,10,91.09.00,,2,1754286558000,1754592571686,0
83,,REPLACE_WITH_YOUR_USER_ID,19940530193,cable-hammer-curl,Cable Hammer Curl,10,54.44.00,,2,1754200126000,1754592573855,0
84,,REPLACE_WITH_YOUR_USER_ID,19942423891,hip-adduction,Hip Adduction Machine,10,91.09.00,,3,1754286862000,1754592571686,0
85,,REPLACE_WITH_YOUR_USER_ID,19940530193,reverse-curl,Reverse Barbell Curl,12,36.31.00,,1,1754200239000,1754592573855,0
86,,REPLACE_WITH_YOUR_USER_ID,19942423891,weighted-crunch,Weighted Crunch,8,57.09.00,,1,1754286991000,1754592571686,0
87,,REPLACE_WITH_YOUR_USER_ID,19940530193,reverse-curl,Reverse Barbell Curl,12,36.31.00,,2,1754200639000,1754592573855,0
88,,REPLACE_WITH_YOUR_USER_ID,19942423891,weighted-crunch,Weighted Crunch,6,57.09.00,,2,1754287104000,1754592571686,0
89,,REPLACE_WITH_YOUR_USER_ID,19940530193,ez-bar-curl,EZ-Bar Curl,10,27.19.00,,1,1754200415000,1754592573855,0
90,,REPLACE_WITH_YOUR_USER_ID,19940530193,ez-bar-curl,EZ-Bar Curl,8,27.19.00,,2,1754200735000,1754592573855,0
91,,REPLACE_WITH_YOUR_USER_ID,19899744640,lying-leg-curl,Lying Leg Curl,10,102.06.00,,1,1753916625000,1754592577840,0
92,,REPLACE_WITH_YOUR_USER_ID,19912335866,pullup,Pull-Up,6,<null>,,1,1754027967000,1754592575839,0
93,,REPLACE_WITH_YOUR_USER_ID,19899744640,lying-leg-curl,Lying Leg Curl,6,104.31.00,,2,1753916857000,1754592577840,0
94,,REPLACE_WITH_YOUR_USER_ID,19912335866,lat-pulldown,Lat Pulldown,10,68.06.00,,1,1754028224000,1754592575839,0
95,,REPLACE_WITH_YOUR_USER_ID,19899744640,lying-leg-curl,Lying Leg Curl,10,102.06.00,,3,1753917227000,1754592577840,0
96,,REPLACE_WITH_YOUR_USER_ID,19912335866,lat-pulldown,Lat Pulldown,10,68.06.00,,2,1754028581000,1754592575839,0
97,,REPLACE_WITH_YOUR_USER_ID,19899744640,hack-squat,Hack Squat Machine,10,84.34.00,,1,1753917526000,1754592577840,0
98,,REPLACE_WITH_YOUR_USER_ID,19912335866,tricep-pushdown-bar,Tricep Pushdown (Bar),10,63.5,,1,1754028334000,1754592575839,0
99,,REPLACE_WITH_YOUR_USER_ID,19899744640,hack-squat,Hack Squat Machine,8,88.44.00,,2,1753917956000,1754592577840,0
100,,REPLACE_WITH_YOUR_USER_ID,19912335866,tricep-pushdown-bar,Tricep Pushdown (Bar),9,66.15.00,,2,1754028884000,1754592575839,0
101,,REPLACE_WITH_YOUR_USER_ID,19899744640,hack-squat,Hack Squat Machine,8,88.44.00,,3,1753918337000,1754592577840,0
102,,REPLACE_WITH_YOUR_USER_ID,19912335866,tricep-pushdown-bar,Tricep Pushdown (Bar),9,66.15.00,,3,1754029649000,1754592575839,0
103,,REPLACE_WITH_YOUR_USER_ID,19899744640,leg-extension,Leg Extension,13,111.13.00,,1,1753918920000,1754592577840,0
104,,REPLACE_WITH_YOUR_USER_ID,19912335866,cable-row,Seated Cable Row,10,70.31.00,,1,1754029110000,1754592575839,0
105,,REPLACE_WITH_YOUR_USER_ID,19899744640,leg-extension,Leg Extension,10,113.38.00,,2,1753919563000,1754592577840,0
106,,REPLACE_WITH_YOUR_USER_ID,19912335866,cable-row,Seated Cable Row,10,70.31.00,,2,1754029828000,1754592575839,0
107,,REPLACE_WITH_YOUR_USER_ID,19899744640,leg-extension,Leg Extension,10,113.38.00,,3,1753919760000,1754592577840,0
108,,REPLACE_WITH_YOUR_USER_ID,19912335866,cable-row,Seated Cable Row,12,70.31.00,,3,1754030199000,1754592575839,0
109,,REPLACE_WITH_YOUR_USER_ID,19899744640,standing-calf-raise-machine,Standing Calf Raise Machine,10,163.31.00,,1,1753920173000,1754592577840,0
110,,REPLACE_WITH_YOUR_USER_ID,19912335866,overhead-cable-tricep,Overhead Cable Tricep Extension,12,57.09.00,,1,1754030006000,1754592575839,0
111,,REPLACE_WITH_YOUR_USER_ID,19899744640,standing-calf-raise-machine,Standing Calf Raise Machine,12,163.31.00,,2,1753920504000,1754592577840,0
112,,REPLACE_WITH_YOUR_USER_ID,19912335866,overhead-cable-tricep,Overhead Cable Tricep Extension,8,57.09.00,,2,1754030405000,1754592575839,0
113,,REPLACE_WITH_YOUR_USER_ID,19899744640,standing-calf-raise-machine,Standing Calf Raise Machine,10,163.31.00,,3,1753920648000,1754592577840,0
114,,REPLACE_WITH_YOUR_USER_ID,19912335866,overhead-cable-tricep,Overhead Cable Tricep Extension,9,57.09.00,,3,1754030685000,1754592575839,0
115,,REPLACE_WITH_YOUR_USER_ID,19899744640,hip-adduction,Hip Adduction Machine,16,84.34.00,,1,1753920822000,1754592577840,0
116,,REPLACE_WITH_YOUR_USER_ID,19912335866,lat-pulldown-close,Close-Grip Lat Pulldown,10,77.13.00,,1,1754030997000,1754592575839,0
117,,REPLACE_WITH_YOUR_USER_ID,19899744640,hip-adduction,Hip Adduction Machine,12,88.44.00,,2,1753921153000,1754592577840,0
118,,REPLACE_WITH_YOUR_USER_ID,19912335866,lat-pulldown-close,Close-Grip Lat Pulldown,8,77.13.00,,2,1754031362000,1754592575839,0
119,,REPLACE_WITH_YOUR_USER_ID,19899744640,hip-adduction,Hip Adduction Machine,12,88.44.00,,3,1753921624000,1754592577840,0
120,,REPLACE_WITH_YOUR_USER_ID,19889617714,cable-hammer-curl,Cable Hammer Curl,10,54.44.00,,1,1753837922000,1754592581117,0
121,,REPLACE_WITH_YOUR_USER_ID,19889617714,cable-hammer-curl,Cable Hammer Curl,8,54.44.00,,2,1753838085000,1754592581117,0
122,,REPLACE_WITH_YOUR_USER_ID,19889617714,ez-bar-curl,EZ-Bar Curl,6,54.44.00,,1,1753838263000,1754592581117,0
123,,REPLACE_WITH_YOUR_USER_ID,19889617714,ez-bar-curl,EZ-Bar Curl,6,54.44.00,,2,1753838643000,1754592581117,0
124,,REPLACE_WITH_YOUR_USER_ID,19889617714,ez-bar-curl,EZ-Bar Curl,6,52.19.00,,3,1753839061000,1754592581117,0
125,,REPLACE_WITH_YOUR_USER_ID,19889617714,smith-incline-bench-press,Incline Smith Machine Bench Press,8,75.21.00,,1,1753839567000,1754592581117,0
126,,REPLACE_WITH_YOUR_USER_ID,19889617714,smith-incline-bench-press,Incline Smith Machine Bench Press,4,79.38.00,,2,1753840753000,1754592581117,0
127,,REPLACE_WITH_YOUR_USER_ID,19889617714,smith-incline-bench-press,Incline Smith Machine Bench Press,8,70.31.00,,3,1753841180000,1754592581117,0
128,,REPLACE_WITH_YOUR_USER_ID,19889617714,barbell-ohp,Barbell Overhead Press,6,72.56.00,,1,1753841431000,1754592581117,0
129,,REPLACE_WITH_YOUR_USER_ID,19889617714,barbell-ohp,Barbell Overhead Press,6,72.56.00,,2,1753842789000,1754592581117,0
130,,REPLACE_WITH_YOUR_USER_ID,19889617714,barbell-ohp,Barbell Overhead Press,6,72.56.00,,3,1753843023000,1754592581117,0
131,,REPLACE_WITH_YOUR_USER_ID,19889617714,pec-deck,Pec Deck Machine,8,88.44.00,,1,1753841959000,1754592581117,0
132,,REPLACE_WITH_YOUR_USER_ID,19889617714,pec-deck,Pec Deck Machine,6,91.09.00,,2,1753842194000,1754592581117,0
133,,REPLACE_WITH_YOUR_USER_ID,19889617714,pec-deck,Pec Deck Machine,8,88.44.00,,3,1753842544000,1754592581117,0
134,,REPLACE_WITH_YOUR_USER_ID,19889617714,reverse-curl,Reverse Barbell Curl,12,23.09,,1,1753843631000,1754592581117,0
135,,REPLACE_WITH_YOUR_USER_ID,19889617714,reverse-curl,Reverse Barbell Curl,12,23.09,,2,1753844025000,1754592581117,0
136,,REPLACE_WITH_YOUR_USER_ID,19889617714,reverse-curl,Reverse Barbell Curl,16,18.13,,3,1753845491000,1754592581117,0
137,,REPLACE_WITH_YOUR_USER_ID,19889617714,lateral-raise,Lateral Raise,10,25.38.00,,1,1753844339000,1754592581117,0
138,,REPLACE_WITH_YOUR_USER_ID,19889617714,lateral-raise,Lateral Raise,8,25.38.00,,2,1753844694000,1754592581117,0
139,,REPLACE_WITH_YOUR_USER_ID,19889617714,lateral-raise,Lateral Raise,8,25.38.00,,3,1753844924000,1754592581117,0
140,,REPLACE_WITH_YOUR_USER_ID,19879716707,pullup,Pull-Up,8,<null>,,1,1753768080000,1754592583039,0
141,,REPLACE_WITH_YOUR_USER_ID,19879716707,pullup,Pull-Up,6,<null>,,2,1753768193000,1754592583039,0
142,,REPLACE_WITH_YOUR_USER_ID,19879716707,lat-pulldown-close,Close-Grip Lat Pulldown,8,79.38.00,,1,1753768443000,1754592583039,0
143,,REPLACE_WITH_YOUR_USER_ID,19879716707,lat-pulldown-close,Close-Grip Lat Pulldown,8,77.13.00,,2,1753768673000,1754592583039,0
144,,REPLACE_WITH_YOUR_USER_ID,19879716707,lat-pulldown-close,Close-Grip Lat Pulldown,8,77.13.00,,3,1753768878000,1754592583039,0
145,,REPLACE_WITH_YOUR_USER_ID,19879716707,cable-row,Seated Cable Row,10,70.31.00,,1,1753769321000,1754592583039,0
146,,REPLACE_WITH_YOUR_USER_ID,19879716707,cable-row,Seated Cable Row,8,70.31.00,,2,1753769776000,1754592583039,0
147,,REPLACE_WITH_YOUR_USER_ID,19879716707,cable-row,Seated Cable Row,10,70.31.00,,3,1753770013000,1754592583039,0
148,,REPLACE_WITH_YOUR_USER_ID,19879716707,tricep-pushdown-bar,Tricep Pushdown (Bar),10,63.5,,1,1753770398000,1754592583039,0
149,,REPLACE_WITH_YOUR_USER_ID,19879716707,tricep-pushdown-bar,Tricep Pushdown (Bar),10,66.15.00,,2,1753770672000,1754592583039,0
150,,REPLACE_WITH_YOUR_USER_ID,19879716707,tricep-pushdown-bar,Tricep Pushdown (Bar),8,66.15.00,,3,1753770872000,1754592583039,0
151,,REPLACE_WITH_YOUR_USER_ID,19879716707,overhead-tricep-ext-db,Overhead Tricep Extension (Dumbbell),8,34,,1,1753771355000,1754592583039,0
152,,REPLACE_WITH_YOUR_USER_ID,19879716707,overhead-tricep-ext-db,Overhead Tricep Extension (Dumbbell),6,32.15.00,,2,1753771595000,1754592583039,0
153,,REPLACE_WITH_YOUR_USER_ID,19879716707,overhead-tricep-ext-db,Overhead Tricep Extension (Dumbbell),10,29.5,,3,1753771816000,1754592583039,0
154,,REPLACE_WITH_YOUR_USER_ID,19879716707,bent-over-rear-delt-raise,Bent-Over Rear Delt Raise,10,52.19.00,,1,1753772039000,1754592583039,0
155,,REPLACE_WITH_YOUR_USER_ID,19879716707,bent-over-rear-delt-raise,Bent-Over Rear Delt Raise,12,52.19.00,,2,1753772252000,1754592583039,0
156,,REPLACE_WITH_YOUR_USER_ID,19879716707,bent-over-rear-delt-raise,Bent-Over Rear Delt Raise,10,52.19.00,,3,1753772448000,1754592583039,0
157,,REPLACE_WITH_YOUR_USER_ID,19849846475,deadlift,Deadlift,8,93,,1,1753503524000,1754592584971,0
158,,REPLACE_WITH_YOUR_USER_ID,19840008558,weighted-crunch,Weighted Crunch,6,54.44.00,,1,1753422524000,1754592586896,0
159,,REPLACE_WITH_YOUR_USER_ID,19849846475,deadlift,Deadlift,8,93,,2,1753503861000,1754592584971,0
160,,REPLACE_WITH_YOUR_USER_ID,19840008558,weighted-crunch,Weighted Crunch,4,57.09.00,,2,1753422832000,1754592586896,0
161,,REPLACE_WITH_YOUR_USER_ID,19849846475,lying-leg-curl,Lying Leg Curl,8,59.34.00,,1,1753504261000,1754592584971,0
162,,REPLACE_WITH_YOUR_USER_ID,19840008558,weighted-crunch,Weighted Crunch,6,54.44.00,,3,1753423149000,1754592586896,0
163,,REPLACE_WITH_YOUR_USER_ID,19849846475,lying-leg-curl,Lying Leg Curl,8,61.25.00,,2,1753504734000,1754592584971,0
164,,REPLACE_WITH_YOUR_USER_ID,19840008558,hip-abduction,Hip Abduction Machine,16,93,,1,1753423299000,1754592586896,0
165,,REPLACE_WITH_YOUR_USER_ID,19849846475,lying-leg-curl,Lying Leg Curl,8,59.34.00,,3,1753505149000,1754592584971,0
166,,REPLACE_WITH_YOUR_USER_ID,19840008558,hip-abduction,Hip Abduction Machine,20,93,,2,1753423498000,1754592586896,0
167,,REPLACE_WITH_YOUR_USER_ID,19849846475,hack-squat,Hack Squat Machine,6,79.38.00,,1,1753505404000,1754592584971,0
168,,REPLACE_WITH_YOUR_USER_ID,19840008558,hip-abduction,Hip Abduction Machine,16,93,,3,1753423674000,1754592586896,0
169,,REPLACE_WITH_YOUR_USER_ID,19849846475,hack-squat,Hack Squat Machine,8,79.38.00,,2,1753505852000,1754592584971,0
170,,REPLACE_WITH_YOUR_USER_ID,19840008558,dumbbell-curl,Dumbbell Curl,8,57.09.00,,1,1753423946000,1754592586896,0
171,,REPLACE_WITH_YOUR_USER_ID,19849846475,hack-squat,Hack Squat Machine,6,79.38.00,,3,1753506123000,1754592584971,0
172,,REPLACE_WITH_YOUR_USER_ID,19840008558,dumbbell-curl,Dumbbell Curl,8,57.09.00,,2,1753424568000,1754592586896,0
173,,REPLACE_WITH_YOUR_USER_ID,19849846475,leg-extension,Leg Extension,8,102.06.00,,1,1753506549000,1754592584971,0
174,,REPLACE_WITH_YOUR_USER_ID,19840008558,ez-bar-curl,EZ-Bar Curl,6,54.44.00,,1,1753424100000,1754592586896,0
175,,REPLACE_WITH_YOUR_USER_ID,19849846475,leg-extension,Leg Extension,8,102.06.00,,2,1753507016000,1754592584971,0
176,,REPLACE_WITH_YOUR_USER_ID,19840008558,ez-bar-curl,EZ-Bar Curl,6,54.44.00,,2,1753424325000,1754592586896,0
177,,REPLACE_WITH_YOUR_USER_ID,19849846475,leg-extension,Leg Extension,10,102.06.00,,3,1753507813000,1754592584971,0
178,,REPLACE_WITH_YOUR_USER_ID,19840008558,cable-hammer-curl,Cable Hammer Curl,10,50.28.00,,1,1753424802000,1754592586896,0
179,,REPLACE_WITH_YOUR_USER_ID,19849846475,hip-adduction,Hip Adduction Machine,12,52.19.00,,1,1753507911000,1754592584971,0
180,,REPLACE_WITH_YOUR_USER_ID,19840008558,cable-hammer-curl,Cable Hammer Curl,10,50.28.00,,2,1753424995000,1754592586896,0
181,,REPLACE_WITH_YOUR_USER_ID,19849846475,hip-adduction,Hip Adduction Machine,12,52.19.00,,2,1753509375000,1754592584971,0
182,,REPLACE_WITH_YOUR_USER_ID,19840008558,reverse-curl,Reverse Barbell Curl,8,38.56.00,,1,1753425121000,1754592586896,0
183,,REPLACE_WITH_YOUR_USER_ID,19849846475,hip-adduction,Hip Adduction Machine,8,57.09.00,,3,1753509557000,1754592584971,0
184,,REPLACE_WITH_YOUR_USER_ID,19840008558,reverse-curl,Reverse Barbell Curl,10,38.56.00,,2,1753425307000,1754592586896,0
185,,REPLACE_WITH_YOUR_USER_ID,19849846475,hip-adduction,Hip Adduction Machine,16,57.09.00,,4,1753509871000,1754592584971,0
186,,REPLACE_WITH_YOUR_USER_ID,19840008558,reverse-curl,Reverse Barbell Curl,10,38.56.00,,3,1753425536000,1754592586896,0
187,,REPLACE_WITH_YOUR_USER_ID,19849846475,standing-calf-raise-machine,Standing Calf Raise Machine,18,116.09.00,,1,1753508160000,1754592584971,0
188,,REPLACE_WITH_YOUR_USER_ID,19840008558,bent-over-rear-delt-raise,Bent-Over Rear Delt Raise,10,52.19.00,,1,1753425201000,1754592586896,0
189,,REPLACE_WITH_YOUR_USER_ID,19849846475,standing-calf-raise-machine,Standing Calf Raise Machine,12,127,,2,1753508401000,1754592584971,0
190,,REPLACE_WITH_YOUR_USER_ID,19840008558,bent-over-rear-delt-raise,Bent-Over Rear Delt Raise,10,52.19.00,,2,1753425431000,1754592586896,0
191,,REPLACE_WITH_YOUR_USER_ID,19849846475,standing-calf-raise-machine,Standing Calf Raise Machine,16,127,,3,1753508667000,1754592584971,0
192,,REPLACE_WITH_YOUR_USER_ID,19840008558,bent-over-rear-delt-raise,Bent-Over Rear Delt Raise,12,52.19.00,,3,1753425771000,1754592586896,0
193,,REPLACE_WITH_YOUR_USER_ID,19825161950,pullup,Pull-Up,8,77.13.00,,1,1753249692000,1754592594517,0
194,,REPLACE_WITH_YOUR_USER_ID,19830610314,smith-incline-bench-press,Incline Smith Machine Bench Press,6,77.13.00,,1,1753335315000,1754592589522,0
195,,REPLACE_WITH_YOUR_USER_ID,19825161950,pullup,Pull-Up,6,77.13.00,,2,1753249881000,1754592594517,0
196,,REPLACE_WITH_YOUR_USER_ID,19830610314,smith-incline-bench-press,Incline Smith Machine Bench Press,7,77.13.00,,2,1753335709000,1754592589522,0
197,,REPLACE_WITH_YOUR_USER_ID,19825161950,pullup,Pull-Up,8,77.13.00,,3,1753250071000,1754592594517,0
198,,REPLACE_WITH_YOUR_USER_ID,19830610314,smith-incline-bench-press,Incline Smith Machine Bench Press,6,77.13.00,,3,1753336082000,1754592589522,0
199,,REPLACE_WITH_YOUR_USER_ID,19825161950,unknown,UNKNOWN,10,68.06.00,,1,1753250381000,1754592594517,0
200,,REPLACE_WITH_YOUR_USER_ID,19830610314,barbell-ohp,Barbell Overhead Press,8,75.21.00,,1,1753336318000,1754592589522,0
201,,REPLACE_WITH_YOUR_USER_ID,19825161950,unknown,UNKNOWN,10,68.06.00,,2,1753250623000,1754592594517,0
202,,REPLACE_WITH_YOUR_USER_ID,19830610314,barbell-ohp,Barbell Overhead Press,8,75.21.00,,2,1753336849000,1754592589522,0
203,,REPLACE_WITH_YOUR_USER_ID,19825161950,unknown,UNKNOWN,10,70.31.00,,3,1753250862000,1754592594517,0
204,,REPLACE_WITH_YOUR_USER_ID,19830610314,barbell-ohp,Barbell Overhead Press,8,75.21.00,,3,1753337161000,1754592589522,0
205,,REPLACE_WITH_YOUR_USER_ID,19825161950,unknown,UNKNOWN,9,63.5,,4,1753251271000,1754592594517,0
206,,REPLACE_WITH_YOUR_USER_ID,19830610314,lateral-raise,Lateral Raise,10,25.34.00,,1,1753337989000,1754592589522,0
207,,REPLACE_WITH_YOUR_USER_ID,19825161950,unknown,UNKNOWN,10,66.15.00,,5,1753251670000,1754592594517,0
208,,REPLACE_WITH_YOUR_USER_ID,19830610314,lateral-raise,Lateral Raise,10,25.34.00,,2,1753338265000,1754592589522,0
209,,REPLACE_WITH_YOUR_USER_ID,19825161950,barbell-row,Barbell Row,9,66.15.00,,1,1753252174000,1754592594517,0
210,,REPLACE_WITH_YOUR_USER_ID,19830610314,lateral-raise,Lateral Raise,8,25.34.00,,3,1753338462000,1754592589522,0
211,,REPLACE_WITH_YOUR_USER_ID,19825161950,barbell-bench-press,Barbell Bench Press,8,52.19.00,,1,1753252488000,1754592594517,0
212,,REPLACE_WITH_YOUR_USER_ID,19825161950,barbell-bench-press,Barbell Bench Press,8,52.19.00,,2,1753252730000,1754592594517,0
213,,REPLACE_WITH_YOUR_USER_ID,19825161950,barbell-bench-press,Barbell Bench Press,10,52.19.00,,3,1753252917000,1754592594517,0
214,,REPLACE_WITH_YOUR_USER_ID,19825161950,situp,Sit-Up,10,52.19.00,,1,1753253327000,1754592594517,0
215,,REPLACE_WITH_YOUR_USER_ID,19825161950,situp,Sit-Up,10,52.19.00,,2,1753253510000,1754592594517,0
216,,REPLACE_WITH_YOUR_USER_ID,19825161950,situp,Sit-Up,10,54.44.00,,3,1753253731000,1754592594517,0
217,,REPLACE_WITH_YOUR_USER_ID,19807664251,dumbbell-deadlift,Dumbbell Deadlift,12,68.06.00,,1,1753156744000,1754592600525,0
218,,REPLACE_WITH_YOUR_USER_ID,19807664251,dumbbell-deadlift,Dumbbell Deadlift,12,68.06.00,,2,1753156942000,1754592600525,0
219,,REPLACE_WITH_YOUR_USER_ID,19807664251,lying-leg-curl,Lying Leg Curl,6,63.5,,1,1753157226000,1754592600525,0
220,,REPLACE_WITH_YOUR_USER_ID,19807664251,lying-leg-curl,Lying Leg Curl,8,59.34.00,,2,1753157473000,1754592600525,0
221,,REPLACE_WITH_YOUR_USER_ID,19807664251,lying-leg-curl,Lying Leg Curl,9,59.34.00,,3,1753157819000,1754592600525,0
222,,REPLACE_WITH_YOUR_USER_ID,19807664251,standing-calf-raise-machine,Standing Calf Raise Machine,20,104.31.00,,1,1753158239000,1754592600525,0
223,,REPLACE_WITH_YOUR_USER_ID,19807664251,standing-calf-raise-machine,Standing Calf Raise Machine,12,127,,2,1753158430000,1754592600525,0
224,,REPLACE_WITH_YOUR_USER_ID,19807664251,standing-calf-raise-machine,Standing Calf Raise Machine,20,127,,3,1753158689000,1754592600525,0
225,,REPLACE_WITH_YOUR_USER_ID,19807664251,leg-press,Leg Press,12,145.13.00,,1,1753158973000,1754592600525,0
226,,REPLACE_WITH_YOUR_USER_ID,19807664251,leg-press,Leg Press,10,159.15.00,,2,1753159358000,1754592600525,0
227,,REPLACE_WITH_YOUR_USER_ID,19807664251,leg-press,Leg Press,10,159.15.00,,3,1753159840000,1754592600525,0
228,,REPLACE_WITH_YOUR_USER_ID,19807664251,leg-extension,Leg Extension,8,111.13.00,,1,1753160230000,1754592600525,0
229,,REPLACE_WITH_YOUR_USER_ID,19807664251,leg-extension,Leg Extension,10,111.13.00,,2,1753160440000,1754592600525,0
230,,REPLACE_WITH_YOUR_USER_ID,19807664251,leg-extension,Leg Extension,10,111.13.00,,3,1753160784000,1754592600525,0
231,,REPLACE_WITH_YOUR_USER_ID,19807664251,hip-adduction,Hip Adduction Machine,13,52.19.00,,1,1753161049000,1754592600525,0
232,,REPLACE_WITH_YOUR_USER_ID,19807664251,hip-adduction,Hip Adduction Machine,10,52.19.00,,2,1753161241000,1754592600525,0
233,,REPLACE_WITH_YOUR_USER_ID,19807664251,hip-adduction,Hip Adduction Machine,15,52.19.00,,3,1753161410000,1754592600525,0
234,,REPLACE_WITH_YOUR_USER_ID,19797816515,dumbbell-bench-press,Dumbbell Bench Press,8,45.38.00,,1,1753074325000,1754592605521,0
235,,REPLACE_WITH_YOUR_USER_ID,19797816515,smith-incline-bench-press,Incline Smith Machine Bench Press,4,79.38.00,,1,1753074601000,1754592605521,0
236,,REPLACE_WITH_YOUR_USER_ID,19787234094,tricep-pushdown-bar,Tricep Pushdown (Bar),8,63.5,,1,1752985862000,1754592610516,0
237,,REPLACE_WITH_YOUR_USER_ID,19797816515,smith-incline-bench-press,Incline Smith Machine Bench Press,6,75.21.00,,2,1753074793000,1754592605521,0
238,,REPLACE_WITH_YOUR_USER_ID,19787234094,tricep-pushdown-bar,Tricep Pushdown (Bar),7,66.15.00,,2,1752986225000,1754592610516,0
239,,REPLACE_WITH_YOUR_USER_ID,19797816515,smith-incline-bench-press,Incline Smith Machine Bench Press,6,75.21.00,,3,1753075079000,1754592605521,0
240,,REPLACE_WITH_YOUR_USER_ID,19787234094,tricep-pushdown-bar,Tricep Pushdown (Bar),7,63.5,,3,1752986424000,1754592610516,0
241,,REPLACE_WITH_YOUR_USER_ID,19797816515,bent-over-rear-delt-raise,Bent-Over Rear Delt Raise,10,52.19.00,,1,1753075239000,1754592605521,0
242,,REPLACE_WITH_YOUR_USER_ID,19787234094,ez-bar-skull-crusher,EZ-Bar Skull Crusher,12,25.34.00,,1,1752986587000,1754592610516,0
243,,REPLACE_WITH_YOUR_USER_ID,19797816515,bent-over-rear-delt-raise,Bent-Over Rear Delt Raise,12,52.19.00,,2,1753075469000,1754592605521,0
244,,REPLACE_WITH_YOUR_USER_ID,19787234094,ez-bar-skull-crusher,EZ-Bar Skull Crusher,8,29.5,,2,1752986858000,1754592610516,0
245,,REPLACE_WITH_YOUR_USER_ID,19797816515,bent-over-rear-delt-raise,Bent-Over Rear Delt Raise,12,52.19.00,,3,1753075857000,1754592605521,0
